smiles,node_id,num_expansions,rollout_num,score,Q_value,num_reactions,reaction_1_id,building_block_1_1_id,building_block_1_1_smiles,building_block_1_2_id,building_block_1_2_smiles,building_block_1_3_id,building_block_1_3_smiles
O=C(Nc1ccc(-c2nnn[nH]2)cc1F)c1cc(S(=O)(=O)Nc2ccc(Cl)cc2)ccc1O,85754,1,347,-148.1095428466797,-148.1095428466797,1,22,13061323,Nc1ccc(-c2nnn[nH]2)cc1F,1372,O=C(O)c1cc(S(=O)(=O)Nc2ccc(Cl)cc2)ccc1O,,
COc1cc(CN(Cc2ccccn2)C(=O)c2ccc(N=NC(N)=O)cc2)ccc1OCc1ccccc1F,86178,1,497,-148.1055145263672,-148.1055145263672,1,22,7796770,COc1cc(CNCc2ccccn2)ccc1OCc1ccccc1F,3731272,NC(=O)N=Nc1ccc(C(=O)O)cc1,,
NC(=O)c1ncn2c(-c3ccco3)cc(C(=O)N3CCN(C(=O)c4ccc5[nH]nnc5n4)C(c4cn[nH]c4)C3)nc12,85778,1,355,-148.10105895996094,-148.10105895996094,1,275592,24560654,CC(C)(C)OC(=O)N1CCNC(c2cn[nH]c2)C1,3589751,O=C(O)c1ccc2[nH]nnc2n1,26773977.0,NC(=O)c1ncn2c(-c3ccco3)cc(C(=O)O)nc12
NC(=O)c1ncn2c(-c3ccco3)cc(C(=O)N3CCN(C(=O)c4ccc5[nH]nnc5n4)CC3c3cn[nH]c3)nc12,85779,0,355,-148.0658416748047,0.0,1,275592,24560654,CC(C)(C)OC(=O)N1CCNC(c2cn[nH]c2)C1,26773977,NC(=O)c1ncn2c(-c3ccco3)cc(C(=O)O)nc12,3589751.0,O=C(O)c1ccc2[nH]nnc2n1
NN(C(=O)c1ccc(CN2C(=O)c3cccc4cccc2c34)cc1)C(=O)c1cccc(S(=O)(=O)NCc2ccc3c(c2)OCO3)c1,85366,1,202,-148.06033325195312,-148.06033325195312,1,22,3787,NNC(=O)c1ccc(CN2C(=O)c3cccc4cccc2c34)cc1,16576,O=C(O)c1cccc(S(=O)(=O)NCc2ccc3c(c2)OCO3)c1,,
Cc1c(N(C)S(=O)(=O)c2cccc(C(=O)NC(CNC(=O)c3cnn(-c4ccccc4)n3)c3ccccc3)c2)c(=O)n(-c2ccccc2)n1C,85399,0,214,-148.0568389892578,0.0,1,240690,26707664,NC(CNC(=O)c1cnn(-c2ccccc2)n1)c1ccccc1,7493,Cc1c(N(C)S(=O)(=O)c2cccc(C(=O)O)c2)c(=O)n(-c2ccccc2)n1C,,
Cn1cc([N+](=O)[O-])c(C(=O)N2CC(O)C(N(Cc3ccccc3)C(=O)c3nn(C)cc3[N+](=O)[O-])C2)n1,85276,1,168,-148.04586791992188,-148.04586791992188,1,275592,22131008,CC(C)(C)OC(=O)N1CC(O)C(NCc2ccccc2)C1,2991182,Cn1cc([N+](=O)[O-])c(C(=O)O)n1,2991182.0,Cn1cc([N+](=O)[O-])c(C(=O)O)n1
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)Nc1ccc(C(=O)OCC(=O)Nc2cc(-c3ccc4c(c3)CCCC4)nn2-c2ccccc2)cc1,85693,1,325,-148.0057830810547,-148.0057830810547,1,1458,6537,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)Nc1ccc(C(=O)O)cc1,17339,O=C(CCl)Nc1cc(-c2ccc3c(c2)CCCC3)nn1-c1ccccc1,,
O=C(c1cc2[nH]cnc2cc1[N+](=O)[O-])N1CCC2(CC1)CC2N(Cc1nccs1)C(=O)c1cc2[nH]cnc2cc1[N+](=O)[O-],85871,1,388,-147.99850463867188,-147.99850463867188,1,275592,15329079,CC(C)(C)OC(=O)N1CCC2(CC1)CC2NCc1nccs1,11398037,O=C(O)c1cc2[nH]cnc2cc1[N+](=O)[O-],11398037.0,O=C(O)c1cc2[nH]cnc2cc1[N+](=O)[O-]
Cc1nc(C(=O)N2CCC(CN(Cc3cccnc3)C(=O)c3nc(C)n(-c4nnc[nH]4)n3)C2)nn1-c1nnc[nH]1,85193,1,138,-147.98863220214844,-147.98863220214844,1,275592,11474955,CC(C)(C)OC(=O)N1CCC(CNCc2cccnc2)C1,45056,Cc1nc(C(=O)O)nn1-c1nnc[nH]1,45056.0,Cc1nc(C(=O)O)nn1-c1nnc[nH]1
O=C(NCc1nc2c(s1)CCN(C(=O)c1nn(-c3ccccc3)c(=O)cc1O)C2)c1nn(-c2ccccc2)c(=O)cc1O,85785,1,357,-147.96722412109375,-147.96722412109375,1,275592,24273042,CC(C)(C)OC(=O)NCc1nc2c(s1)CCNC2,3934027,O=C(O)c1nn(-c2ccccc2)c(=O)cc1O,3934027.0,O=C(O)c1nn(-c2ccccc2)c(=O)cc1O
O=C(NC(COCc1ccccc1)C(=O)OCc1ccccc1)c1ccn(-c2c(Cl)cc([N+](=O)[O-])cc2Cl)n1,86043,1,450,-147.9250946044922,-147.9250946044922,1,22,3909316,NC(COCc1ccccc1)C(=O)OCc1ccccc1,2811191,O=C(O)c1ccn(-c2c(Cl)cc([N+](=O)[O-])cc2Cl)n1,,
Nc1c(N(Cc2ccccc2)C(=O)Cn2c(=O)c3c(ncn3Cc3ccccc3)n(Cc3ccccc3)c2=O)c(=O)[nH]c(=O)n1Cc1ccccc1,85007,0,72,-147.92474365234375,0.0,1,11,5342,Nc1c(NCc2ccccc2)c(=O)[nH]c(=O)n1Cc1ccccc1,13058,O=C(O)Cn1c(=O)c2c(ncn2Cc2ccccc2)n(Cc2ccccc2)c1=O,,
COc1ccc(N(Cc2ccccc2)S(=O)(=O)c2ccc(Cl)c(C(=O)NC(c3ccccc3)c3nnn[nH]3)c2)cc1,85195,1,139,-147.92210388183594,-147.92210388183594,1,527,2016812,NC(c1ccccc1)c1nnn[nH]1,11181,COc1ccc(N(Cc2ccccc2)S(=O)(=O)c2ccc(Cl)c(C(=O)O)c2)cc1,,
O=C(OCc1nc(-c2nc[nH]n2)no1)c1ccccc1NS(=O)(=O)c1cc([N+](=O)[O-])ccc1Cl,85309,1,180,-147.90272521972656,-147.90272521972656,1,1458,1043,O=C(O)c1ccccc1NS(=O)(=O)c1cc([N+](=O)[O-])ccc1Cl,3896352,ClCc1nc(-c2nc[nH]n2)no1,,
O=C(CSc1nnc(-c2ccco2)n1Cc1ccccc1)NCC1CCC(NC(=O)C2(n3cnnn3)CCCCC2)CC1,85756,1,348,-147.8828582763672,-147.8828582763672,1,240690,26708723,NCC1CCC(NC(=O)C2(n3cnnn3)CCCCC2)CC1,13640,O=C(O)CSc1nnc(-c2ccco2)n1Cc1ccccc1,,
[N-]=[N+]=Nc1ccc(C(=O)NC2CN(C(=O)OCc3ccccc3)CC2N=[N+]=[N-])c(F)c1,85247,1,158,-147.85498046875,-147.85498046875,1,22,27204091,[N-]=[N+]=NC1CN(C(=O)OCc2ccccc2)CC1N,27224560,[N-]=[N+]=Nc1ccc(C(=O)O)c(F)c1,,
CC(OC(=O)c1ccccc1NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)C(=O)Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,85516,1,257,-147.8260498046875,-147.8260498046875,1,1458,1354,O=C(O)c1ccccc1NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,11159,CC(Cl)C(=O)Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,,
COc1ccc(N(Cc2ccccc2)S(=O)(=O)c2cccc(C(=O)N(Cc3ccco3)c3c(N)n(Cc4ccccc4)c(=O)[nH]c3=O)c2)cc1,85425,1,223,-147.81922912597656,-147.81922912597656,1,11,5942,Nc1c(NCc2ccco2)c(=O)[nH]c(=O)n1Cc1ccccc1,6931,COc1ccc(N(Cc2ccccc2)S(=O)(=O)c2cccc(C(=O)O)c2)cc1,,
COc1cc(C=C2CCc3c2nc2ccccc2c3C(=O)Nc2cccc(-n3nn[nH]c3=O)c2)cc(OC)c1OC,85486,1,245,-147.80055236816406,-147.80055236816406,1,22,17821968,Nc1cccc(-n2nn[nH]c2=O)c1,5354,COc1cc(C=C2CCc3c2nc2ccccc2c3C(=O)O)cc(OC)c1OC,,
Cc1oncc1C(=O)Nc1ccc(C(=O)NC(c2ccc(Cl)c(F)c2)c2nnn[nH]2)c(O)c1,85695,1,326,-147.77366638183594,-147.77366638183594,1,22,8263261,NC(c1ccc(Cl)c(F)c1)c1nnn[nH]1,2014827,Cc1oncc1C(=O)Nc1ccc(C(=O)O)c(O)c1,,
COc1cc(S(=O)(=O)Nc2ccc(C(=O)NCC(=O)Nc3nnc(SCC(=O)Nc4c(C)n(C)n(-c5ccccc5)c4=O)s3)cc2)ccc1NC(C)=O,84939,0,47,-147.74899291992188,0.0,1,527,6240,Cc1c(NC(=O)CSc2nnc(N)s2)c(=O)n(-c2ccccc2)n1C,31187,COc1cc(S(=O)(=O)Nc2ccc(C(=O)NCC(=O)O)cc2)ccc1NC(C)=O,,
COc1ccc(N(Cc2ccccc2)S(=O)(=O)c2cccc(C(=O)Nc3c(NCc4ccco4)c(=O)[nH]c(=O)n3Cc3ccccc3)c2)cc1,85424,0,223,-147.73887634277344,0.0,1,11,5942,Nc1c(NCc2ccco2)c(=O)[nH]c(=O)n1Cc1ccccc1,6931,COc1ccc(N(Cc2ccccc2)S(=O)(=O)c2cccc(C(=O)O)c2)cc1,,
NN(C(=O)c1ccc(CCNC(=O)OCC2c3ccccc3-c3ccccc32)cc1)C(=O)c1ccccc1OCC(=O)Nc1ccc(SC(F)F)cc1,85090,0,102,-147.7270965576172,0.0,1,527,6332,NNC(=O)c1ccccc1OCC(=O)Nc1ccc(SC(F)F)cc1,3566849,O=C(NCCc1ccc(C(=O)O)cc1)OCC1c2ccccc2-c2ccccc21,,
NCC1CCC(N(C(=O)CSc2nnc(-c3ccco3)n2Cc2ccccc2)C(=O)C2(n3cnnn3)CCCCC2)CC1,85757,0,348,-147.6961212158203,0.0,1,240690,26708723,NCC1CCC(NC(=O)C2(n3cnnn3)CCCCC2)CC1,13640,O=C(O)CSc1nnc(-c2ccco2)n1Cc1ccccc1,,
O=C(NNc1cc([N+](=O)[O-])ccn1)c1ccc(CN(Cc2ccccc2)S(=O)(=O)c2ccc(Cl)cc2)cc1,85349,1,194,-147.6783905029297,-147.6783905029297,1,527,22813803,NNc1cc([N+](=O)[O-])ccn1,7333,O=C(O)c1ccc(CN(Cc2ccccc2)S(=O)(=O)c2ccc(Cl)cc2)cc1,,
O=C(Cn1cnnn1)Nc1ccccc1C(=O)NCc1ccc(-c2nnn[nH]2)cc1,84998,1,69,-147.67051696777344,-147.67051696777344,1,22,2713462,NCc1ccc(-c2nnn[nH]2)cc1,2023515,O=C(Cn1cnnn1)Nc1ccccc1C(=O)O,,
[N-]=[N+]=NCCNC(=O)c1ccc2c(c1)C(=O)OC21c2ccc(O)cc2Oc2cc(O)ccc21,84821,1,5,-147.6421661376953,-147.6421661376953,1,22,9551227,[N-]=[N+]=NCCN,2240089,O=C(O)c1ccc2c(c1)C(=O)OC21c2ccc(O)cc2Oc2cc(O)ccc21,,
Cc1oc(-c2ccccc2)nc1COc1ccc(CCC(=O)Nc2nn[nH]c2C(N)=O)cc1,85358,0,198,-147.63096618652344,0.0,1,11,3007750,NC(=O)c1[nH]nnc1N,18760484,Cc1oc(-c2ccccc2)nc1COc1ccc(CCC(=O)O)cc1,,
COc1ccc(NS(=O)(=O)c2ccc(NNC(=O)CSc3nnc(COc4ccccc4C)n3-c3ccccc3)c([N+](=O)[O-])c2)cc1,85161,1,126,-147.6283721923828,-147.6283721923828,1,22,83,COc1ccc(NS(=O)(=O)c2ccc(NN)c([N+](=O)[O-])c2)cc1,14384,Cc1ccccc1OCc1nnc(SCC(=O)O)n1-c1ccccc1,,
Cc1nn(-c2ccccc2)c2nc(-c3cccs3)cc(C(=O)NNC(=O)C(Cc3c[nH]c4ccccc34)NS(=O)(=O)c3cccc(Cl)c3Cl)c12,85652,0,310,-147.5913543701172,0.0,1,527,7728,Cc1nn(-c2ccccc2)c2nc(-c3cccs3)cc(C(=O)NN)c12,12421,O=C(O)C(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1cccc(Cl)c1Cl,,
COCCn1cnc2c1c(=O)n(CC(=O)NNC(=O)c1ccc(OC)c(S(=O)(=O)Nc3cc([N+](=O)[O-])ccc3OC)c1)c(=O)n2Cc1ccccc1,84944,0,49,-147.5878143310547,0.0,1,22,11781,COCCn1cnc2c1c(=O)n(CC(=O)NN)c(=O)n2Cc1ccccc1,6816,COc1ccc([N+](=O)[O-])cc1NS(=O)(=O)c1cc(C(=O)O)ccc1OC,,
CCc1[nH]nc(C(=O)NCc2n[nH]c3c2CN(C(=O)c2n[nH]c(CC)c2[N+](=O)[O-])CC3)c1[N+](=O)[O-],85235,1,153,-147.56692504882812,-147.56692504882812,1,275592,5217792,CC(C)(C)OC(=O)N1CCc2[nH]nc(CN)c2C1,2049124,CCc1[nH]nc(C(=O)O)c1[N+](=O)[O-],2049124.0,CCc1[nH]nc(C(=O)O)c1[N+](=O)[O-]
O=C(NCc1nnn[nH]1)c1cc(NS(=O)(=O)c2cccc([N+](=O)[O-])c2)ccc1O,84884,1,27,-147.51632690429688,-147.51632690429688,1,22,2041063,NCc1nnn[nH]1,1341,O=C(O)c1cc(NS(=O)(=O)c2cccc([N+](=O)[O-])c2)ccc1O,,
O=C(Nc1nnn[nH]1)c1cc([N+](=O)[O-])ccc1Sc1nnnn1-c1ccccc1,85048,1,88,-147.50474548339844,-147.50474548339844,1,11,2570,Nc1nnn[nH]1,9798,O=C(O)c1cc([N+](=O)[O-])ccc1Sc1nnnn1-c1ccccc1,,
O=C(CSc1nnc(COc2ccc(Cl)cc2)n1Cc1ccco1)Nc1nnn[nH]1,84886,1,28,-147.5022735595703,-147.5022735595703,1,11,2570,Nc1nnn[nH]1,7249485,O=C(O)CSc1nnc(COc2ccc(Cl)cc2)n1Cc1ccco1,,
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)Oc1ccc(C(=O)N(C(=O)c2cc(Cl)ccc2O)c2ccc([N+](=O)[O-])cc2Cl)cc1,85562,1,275,-147.4182586669922,-147.4182586669922,1,11,59922,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,7988,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)Oc1ccc(C(=O)O)cc1,,
Cn1cc(C(=O)NCC(NC(=O)c2ccc3c(c2)COCC3)c2ccc3ccccc3c2)c(C2CCCN(C(=O)OCc3ccccc3)C2)n1,85619,1,297,-147.3135223388672,-147.3135223388672,1,240690,26709379,NCC(NC(=O)c1ccc2c(c1)COCC2)c1ccc2ccccc2c1,19269332,Cn1cc(C(=O)O)c(C2CCCN(C(=O)OCc3ccccc3)C2)n1,,
O=C(CSc1nnc(-c2ccco2)n1-c1ccc(Cl)cc1)Nc1cc(-c2ccco2)nn1-c1cccc([N+](=O)[O-])c1,85852,1,381,-147.29798889160156,-147.29798889160156,1,11,3564216,Nc1cc(-c2ccco2)nn1-c1cccc([N+](=O)[O-])c1,7723499,O=C(O)CSc1nnc(-c2ccco2)n1-c1ccc(Cl)cc1,,
O=C(NCCN(CCOCCO)C(=O)c1nn(CC(F)F)cc1[N+](=O)[O-])c1nn(CC(F)F)cc1[N+](=O)[O-],85775,1,354,-147.26206970214844,-147.26206970214844,1,275592,16336836,CC(C)(C)OC(=O)NCCNCCOCCO,8159071,O=C(O)c1nn(CC(F)F)cc1[N+](=O)[O-],8159071.0,O=C(O)c1nn(CC(F)F)cc1[N+](=O)[O-]
NN(C(=O)c1cccc(S(=O)(=O)Nc2ccc3c(c2)OCO3)c1)C(=O)c1cc(-c2ccccc2)nn1-c1ccccc1,85637,1,304,-147.2557830810547,-147.2557830810547,1,22,7775,NNC(=O)c1cc(-c2ccccc2)nn1-c1ccccc1,16543,O=C(O)c1cccc(S(=O)(=O)Nc2ccc3c(c2)OCO3)c1,,
O=C(NCc1ccccc1CNC(=O)c1ncoc1-c1ccon1)c1ncoc1-c1ccon1,86066,1,458,-147.25209045410156,-147.25209045410156,1,275592,2088459,CC(C)(C)OC(=O)NCc1ccccc1CN,2741462,O=C(O)c1ncoc1-c1ccon1,2741462.0,O=C(O)c1ncoc1-c1ccon1
O=C(Nc1ccc(-c2nnn[nH]2)cc1)c1csc(-c2cccc(S(=O)(=O)NC3CCCCCCC3)c2)n1,85554,1,272,-147.2516632080078,-147.2516632080078,1,22,2088439,Nc1ccc(-c2nnn[nH]2)cc1,2021431,O=C(O)c1csc(-c2cccc(S(=O)(=O)NC3CCCCCCC3)c2)n1,,
O=C(CCCc1nnn[nH]1)NNc1nnc(-c2ccccc2)n1Cc1ccccc1,85015,1,75,-147.22373962402344,-147.22373962402344,1,22,563271,NNc1nnc(-c2ccccc2)n1Cc1ccccc1,10786410,O=C(O)CCCc1nnn[nH]1,,
Cc1c(CC(=O)N2CC(NC(=O)c3nc(C)n(-c4nnc[nH]4)n3)C(c3cnn(C)c3)C2)c(O)nc2[nH][nH]c(=O)c12,85649,1,309,-147.2160186767578,-147.2160186767578,1,275592,22813886,Cn1cc(C2CNCC2NC(=O)OC(C)(C)C)cn1,2036414,Cc1c(CC(=O)O)c(O)nc2[nH][nH]c(=O)c12,45056.0,Cc1nc(C(=O)O)nn1-c1nnc[nH]1
CC(Cc1ccc(CNC(=O)c2csc(-c3nnc[nH]3)n2)cc1)NC(=O)c1csc(-c2nnc[nH]2)n1,85767,1,351,-147.1582489013672,-147.1582489013672,1,275592,27267309,CC(Cc1ccc(CN)cc1)NC(=O)OC(C)(C)C,2065481,O=C(O)c1csc(-c2nnc[nH]2)n1,2065481.0,O=C(O)c1csc(-c2nnc[nH]2)n1
Cc1c(NS(=O)(=O)c2cccc(C(=O)N(N)C(=O)Cn3c(=O)c4c(ncn4CC(C)C)n(Cc4ccccc4)c3=O)c2)c(=O)n(-c2ccccc2)n1C,85077,1,98,-147.13954162597656,-147.13954162597656,1,22,11611,CC(C)Cn1cnc2c1c(=O)n(CC(=O)NN)c(=O)n2Cc1ccccc1,2685,Cc1c(NS(=O)(=O)c2cccc(C(=O)O)c2)c(=O)n(-c2ccccc2)n1C,,
[N-]=[N+]=Nc1ccccc1CCC(=O)NNc1ccc(S(=O)(=O)Nc2ccccn2)cn1,85793,1,360,-147.12535095214844,-147.12535095214844,1,22,137407,NNc1ccc(S(=O)(=O)Nc2ccccn2)cn1,26058043,[N-]=[N+]=Nc1ccccc1CCC(=O)O,,
COc1ccc(NS(=O)(=O)c2cc(C(=O)N(c3nnn(C)n3)S(=O)(=O)c3ccc(N)cc3)ccc2OC)c(OC)c1,85849,1,380,-147.0720672607422,-147.0720672607422,1,22,12949735,Cn1nnc(NS(=O)(=O)c2ccc(N)cc2)n1,6835,COc1ccc(NS(=O)(=O)c2cc(C(=O)O)ccc2OC)c(OC)c1,,
NN(C(=O)c1nn(Cc2ccccc2)c(=O)c2ccccc12)C(=O)c1cc(-c2cccnc2)nc2c1cnn2Cc1cccnc1,85408,1,218,-147.04908752441406,-147.04908752441406,1,22,6945,NNC(=O)c1nn(Cc2ccccc2)c(=O)c2ccccc12,43982,O=C(O)c1cc(-c2cccnc2)nc2c1cnn2Cc1cccnc1,,
COc1ccc(N(C(=O)CSc2nnc(COc3ccccc3C)n2-c2ccccc2)S(=O)(=O)c2ccc(NN)c([N+](=O)[O-])c2)cc1,85159,0,126,-147.02981567382812,0.0,1,22,83,COc1ccc(NS(=O)(=O)c2ccc(NN)c([N+](=O)[O-])c2)cc1,14384,Cc1ccccc1OCc1nnc(SCC(=O)O)n1-c1ccccc1,,
COc1cc(NS(=O)(=O)c2cc(C(=O)Nc3ccc(Cl)cc3-c3nnn[nH]3)ccc2OC)cc(OC)c1,85736,1,340,-146.99990844726562,-146.99990844726562,1,22,3831422,Nc1ccc(Cl)cc1-c1nnn[nH]1,6834,COc1cc(NS(=O)(=O)c2cc(C(=O)O)ccc2OC)cc(OC)c1,,
O=C(NCCc1nc2cc(-c3ccc4c(c3)OCCO4)ccc2[nH]1)c1cc(S(=O)(=O)NCCOc2ccccc2)ccc1Cl,85973,1,426,-146.9418487548828,-146.9418487548828,1,22,29947338,NCCc1nc2cc(-c3ccc4c(c3)OCCO4)ccc2[nH]1,17327,O=C(O)c1cc(S(=O)(=O)NCCOc2ccccc2)ccc1Cl,,
COc1ccc(C(=O)NC(c2ccccc2)c2nnn[nH]2)cc1S(=O)(=O)NCc1ccccn1,85982,1,429,-146.93727111816406,-146.93727111816406,1,527,2016812,NC(c1ccccc1)c1nnn[nH]1,6717,COc1ccc(C(=O)O)cc1S(=O)(=O)NCc1ccccn1,,
COc1ccc(NS(=O)(=O)c2cc(C(=O)Nc3ccc(S(=O)(=O)Nc4nnn(C)n4)cc3)ccc2OC)c(OC)c1,85850,0,380,-146.9153594970703,0.0,1,22,12949735,Cn1nnc(NS(=O)(=O)c2ccc(N)cc2)n1,6835,COc1ccc(NS(=O)(=O)c2cc(C(=O)O)ccc2OC)c(OC)c1,,
COc1ccc(C(=O)NC(Cc2cccc(F)c2)CN2C(=O)c3ccccc3C2=O)cc1S(=O)(=O)NCc1cccnc1,85866,1,386,-146.80958557128906,-146.80958557128906,1,527,17576426,NC(Cc1cccc(F)c1)CN1C(=O)c2ccccc2C1=O,6833,COc1ccc(C(=O)O)cc1S(=O)(=O)NCc1cccnc1,,
COc1cc(C=C2CCCc3c2nc2ccccc2c3C(=O)N(N)c2nnc3c(n2)[nH]c2c(C)cccc23)cc(OC)c1OC,85299,0,177,-146.80844116210938,0.0,1,22,4031167,Cc1cccc2c1[nH]c1nc(NN)nnc12,5472,COc1cc(C=C2CCCc3c2nc2ccccc2c3C(=O)O)cc(OC)c1OC,,
Cc1cccc(C)c1OCc1nnc(SCC(=O)Nc2nnnn2-c2cccnc2)n1-c1ccccc1,85122,1,114,-146.80528259277344,-146.80528259277344,1,11,26035031,Nc1nnnn1-c1cccnc1,12792,Cc1cccc(C)c1OCc1nnc(SCC(=O)O)n1-c1ccccc1,,
Cc1c(NS(=O)(=O)c2cccc(C(=O)NNC(=O)Cn3c(=O)c4c(ncn4CC(C)C)n(Cc4ccccc4)c3=O)c2)c(=O)n(-c2ccccc2)n1C,85078,0,98,-146.8050994873047,0.0,1,22,11611,CC(C)Cn1cnc2c1c(=O)n(CC(=O)NN)c(=O)n2Cc1ccccc1,2685,Cc1c(NS(=O)(=O)c2cccc(C(=O)O)c2)c(=O)n(-c2ccccc2)n1C,,
Cc1cc(CN2C(=O)c3ccccc3C2=O)cc(C(=O)NNc2nc(-c3cccnc3)no2)c1O,85109,1,108,-146.774658203125,-146.774658203125,1,22,2120474,NNc1nc(-c2cccnc2)no1,16225,Cc1cc(CN2C(=O)c3ccccc3C2=O)cc(C(=O)O)c1O,,
CC(Nc1c(NCCO)c(=O)[nH]c(=O)n1Cc1ccccc1)c1nc(-c2nnc[nH]2)no1,85968,1,424,-146.68714904785156,-146.68714904785156,1,2230,5341,Nc1c(NCCO)c(=O)[nH]c(=O)n1Cc1ccccc1,3899064,CC(Cl)c1nc(-c2nnc[nH]2)no1,,
COc1cc(-c2nnn[nH]2)ccc1NC(=O)c1ccc(Cl)c(S(=O)(=O)N(Cc2ccccc2)c2ccc(F)cc2)c1,85625,1,299,-146.67445373535156,-146.67445373535156,1,527,27179495,COc1cc(-c2nnn[nH]2)ccc1N,12111,O=C(O)c1ccc(Cl)c(S(=O)(=O)N(Cc2ccccc2)c2ccc(F)cc2)c1,,
O=C(NNC(=O)c1cccc(S(=O)(=O)NCc2ccc3c(c2)OCO3)c1)c1ccc(CN2C(=O)c3cccc4cccc2c34)cc1,85367,0,202,-146.59390258789062,0.0,1,22,3787,NNC(=O)c1ccc(CN2C(=O)c3cccc4cccc2c34)cc1,16576,O=C(O)c1cccc(S(=O)(=O)NCc2ccc3c(c2)OCO3)c1,,
Cn1cncc1C1CN(C(=O)c2nn[nH]c2-c2ccnn2C)CC1NC(=O)c1nn[nH]c1-c1ccnn1C,85456,1,234,-146.54640197753906,-146.54640197753906,1,275592,24369315,Cn1cncc1C1CNCC1NC(=O)OC(C)(C)C,24695526,Cn1nccc1-c1[nH]nnc1C(=O)O,24695526.0,Cn1nccc1-c1[nH]nnc1C(=O)O
O=C(c1ccc(-c2c[nH]nn2)cc1)N1CCC(N2C(=O)OC3CN(C(=O)c4ccc(-c5c[nH]nn5)cc4)CC32)C1,86101,1,471,-146.4887237548828,-146.4887237548828,1,275592,27183329,CC(C)(C)OC(=O)N1CC2OC(=O)N(C3CCNC3)C2C1,3773899,O=C(O)c1ccc(-c2c[nH]nn2)cc1,3773899.0,O=C(O)c1ccc(-c2c[nH]nn2)cc1
O=C(NNc1nnc(-c2ccccc2)o1)c1ccc(NS(=O)(=O)c2ccc3[nH]c(=O)[nH]c3c2)cc1,85698,1,327,-146.43603515625,-146.43603515625,1,22,139068,NNc1nnc(-c2ccccc2)o1,8788,O=C(O)c1ccc(NS(=O)(=O)c2ccc3[nH]c(=O)[nH]c3c2)cc1,,
Cc1cc(Cl)ccc1OCc1nnc(SCC(=O)NNc2ccc(-n3cccn3)nn2)n1C1CCCCC1,85198,1,140,-146.4228515625,-146.4228515625,1,22,1000239,NNc1ccc(-n2cccn2)nn1,31558,Cc1cc(Cl)ccc1OCc1nnc(SCC(=O)O)n1C1CCCCC1,,
O=C(C=Cc1cn(-c2ccccc2)nc1-c1ccc2c(c1)OCCO2)Nc1nccc(-n2nnc3ccccc32)n1,85660,1,313,-146.40841674804688,-146.40841674804688,1,11,13348463,Nc1nccc(-n2nnc3ccccc32)n1,23983873,O=C(O)C=Cc1cn(-c2ccccc2)nc1-c1ccc2c(c1)OCCO2,,
Cc1cccc(Nc2nnc(SCC(=O)N3CCC(C(=O)NCCN4C(=O)SC(=Cc5ccc(Cl)c([N+](=O)[O-])c5)C4=O)CC3)s2)c1,86152,1,488,-146.32188415527344,-146.32188415527344,1,11,9968,NCCN1C(=O)SC(=Cc2ccc(Cl)c([N+](=O)[O-])c2)C1=O,12671,Cc1cccc(Nc2nnc(SCC(=O)N3CCC(C(=O)O)CC3)s2)c1,,
O=C(NC(=O)c1ccccc1Sc1ccc(S(=O)(=O)N2CCCC2)cc1[N+](=O)[O-])c1cc(Oc2cccc(O)c2)ccn1,85903,1,401,-146.2886199951172,-146.2886199951172,1,11,7607935,NC(=O)c1cc(Oc2cccc(O)c2)ccn1,13998,O=C(O)c1ccccc1Sc1ccc(S(=O)(=O)N2CCCC2)cc1[N+](=O)[O-],,
COc1ccc(CCNC(=O)CSc2ccccc2C(=O)N(C(=O)c2cccc(N)c2)c2c(C)n(C)n(-c3ccccc3)c2=O)cc1OC,85893,1,398,-146.27252197265625,-146.27252197265625,1,11,86,Cc1c(NC(=O)c2cccc(N)c2)c(=O)n(-c2ccccc2)n1C,8564,COc1ccc(CCNC(=O)CSc2ccccc2C(=O)O)cc1OC,,
O=C(CSc1nnc(COc2ccccc2)n1Cc1ccco1)Nc1ncc2nn[nH]c2n1,84936,1,46,-146.2651824951172,-146.2651824951172,1,11,3273670,Nc1ncc2nn[nH]c2n1,4195519,O=C(O)CSc1nnc(COc2ccccc2)n1Cc1ccco1,,
COc1cccc(C(CNC(=O)Cn2cc([N+](=O)[O-])cn2)NC(=O)Cn2cc([N+](=O)[O-])cn2)c1,85782,1,356,-146.2517547607422,-146.2517547607422,1,275592,8157199,COc1cccc(C(N)CNC(=O)OC(C)(C)C)c1,231105,O=C(O)Cn1cc([N+](=O)[O-])cn1,231105.0,O=C(O)Cn1cc([N+](=O)[O-])cn1
